applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,total_monthly_debt,DTI,approved,approved_amount,interest_rate
A02422,107677,3275.66293922126,8203.450150475304,14478.762471758228,33,AB,Part-time,488,464,46746.06266151846,0.11641301017535699,0,5,Late 30-60,163.25549604819673,3438.9184352694565,0.43165555980447484,0,5000.0,11.75
A02423,53498,2098.9284230499716,1839.47417847384,29751.57142757334,95,ON,Part-time,468,831,73287.86206333575,0.10321043345028147,15,8,On Time,226.92216030603964,2325.850583356011,0.721910589446307,0,13374.5,6.75
A02424,58709,4918.759594608237,4646.270708685445,33323.63065284667,70,QC,Full-time,315,862,47710.31898403667,0.9005948124055092,11,7,Late >60,1289.0299732570652,6207.789567865302,1.473198007961444,0,8072.487500000001,8.75
A02425,27904,196.10532474253594,136.57836426079984,1862.523661365903,86,QC,Unemployed,379,801,83675.07334624145,0.3037414644533617,11,0,On Time,762.4676794928948,958.5730042354307,0.43625948139753773,1,1862.523661365903,6.75
A02426,77592,6713.680088967957,4816.82322455192,12851.612169575725,37,ON,Full-time,441,652,91072.99972958249,0.3269223783080386,18,8,On Time,893.214050137274,7606.894139105231,1.236072147261445,0,10668.900000000001,9.75
A02427,79867,5231.581498176416,558.3822087647438,22117.571282758858,43,ON,Unemployed,132,674,87001.13194101921,0.7768615466950871,12,8,On Time,2027.635017717706,7259.2165158941225,1.1903905724832868,0,15000.0,7.75
A02428,58162,8986.389283011033,9777.235118726436,17266.870655900424,94,MB,Part-time,26,748,58757.885118388265,0.41490903611156904,7,3,Late >60,731.3753243527434,9717.764607363775,2.1118470603570967,0,7270.25,9.75
A02429,105269,1643.9268432841413,7905.921286504128,44324.362267033415,94,ON,Full-time,256,694,26716.128869585642,0.8329237540989187,1,0,Late >60,667.5749505913733,2311.5017938755145,0.4150774866545537,0,8250.0,9.75
A02430,50770,8041.092460611317,4901.114766364553,39597.72781343452,43,BC,Full-time,562,368,49736.88846347436,0.4014687311640175,18,3,Late 30-60,599.0341651043193,8640.126625715637,2.322960439657752,0,2792.3500000000004,11.75
A02431,79570,7919.610144667157,865.8735817935026,31668.62056140255,51,MB,Unemployed,355,771,53956.479576406615,0.7605997662077416,13,5,Late 30-60,1231.1785725362297,9150.788717203388,1.5233149177899405,0,19892.5,6.75
A02432,36035,1271.8118921688692,5924.4544079041425,17564.078383854947,78,AB,Full-time,235,801,96820.32086854997,0.5253099578497181,0,3,Late 30-60,1525.820360233625,2797.6322524024945,1.1071085124744753,0,9909.625,6.75
A02433,59297,3985.5922414412757,7587.637507018775,35332.94489746183,55,MB,Part-time,358,787,65239.78441656765,0.935828126338231,8,8,Late >60,1831.5967563979987,5817.188997839275,1.3917420465986061,0,7412.125,8.75
A02434,54990,1701.5264114451688,1907.172530047453,42338.262629443925,61,MB,Full-time,270,725,71267.69863171532,0.327388972958668,18,3,Late >60,699.9677598049543,2401.494171250123,0.8012312166139532,0,7561.125000000001,9.75
A02435,67154,2547.205004575489,5682.0834078749085,30146.68849059035,27,QC,Full-time,548,775,82560.2864801659,0.36269059503914225,13,9,Late <30,898.3151829028027,3445.5201874782915,0.7773036618273226,0,18467.350000000002,6.75
A02436,49878,2632.4617483054435,8142.10898382868,39438.61187777558,32,ON,Part-time,509,538,65456.1973768271,0.9699865162440182,3,7,On Time,1904.7488658038808,4537.2106141093245,1.3762465945970388,0,6234.75,9.75
A02437,56182,5562.363940257727,7682.4777764631635,37706.14310858764,21,BC,Unemployed,438,670,67878.76873462096,0.7375250979664448,1,1,Late 30-60,1501.8688668252892,7064.232807083016,1.7504717739505133,0,14045.5,7.75
A02438,90682,4114.109317604655,8029.920178671529,29015.128246855787,87,ON,Full-time,587,613,39626.22378676842,0.7725673386243334,9,6,Late <30,918.417787520278,5032.527105124933,0.7811447854079893,0,11000.0,9.75
A02439,48229,9477.328040063054,8793.234248697197,16296.977624254037,74,QC,Unemployed,470,825,24709.328604902046,0.29597674894708237,14,7,Late >60,219.4016024743216,9696.729642537375,2.534318929589665,0,6028.625,8.75
A02440,26871,1263.7014194700514,9376.821021594702,37543.32574206232,44,ON,Full-time,310,698,77710.87032872284,0.5320443972891352,0,5,Late <30,1240.3689950057847,2504.070414475836,1.6212438033885033,0,7389.525000000001,7.75
A02441,143902,9736.921348501988,4055.2115520353595,11133.021951522716,71,BC,Part-time,216,664,87894.77578835408,0.3135409854292347,10,9,Late <30,826.7584384428652,10563.679786944853,0.9087576638676766,0,11133.021951522716,7.75
A02442,119709,2306.3864021426393,5687.691025228773,39194.928977105155,59,ON,Unemployed,311,578,52960.014666008305,0.2598688868593112,15,5,Late >60,412.8798017792512,2719.2662039218903,0.39045826862491995,1,5000.0,11.75
A02443,31444,7728.739363818531,7906.595260456109,40422.78791498412,100,QC,Full-time,229,574,63913.15625985678,0.5352411876272168,12,7,On Time,1026.268609845889,8755.00797366442,3.803978480262286,0,4323.55,9.75
A02444,84707,3389.699261728214,6971.398139457831,41285.09909894828,39,BC,Unemployed,339,567,44582.81818685629,0.9877606242498838,7,2,Late >60,1321.114569692047,4710.813831420261,0.8428158434682436,0,5000.0,11.75
A02445,46658,1430.813954173139,9955.202282643788,24172.882577944423,57,ON,Full-time,494,754,56017.647477258775,0.21462264721435553,8,1,Late 30-60,360.6796737686953,1791.4936279418343,0.6472665194256506,0,12830.95,6.75
A02446,68448,8578.891852462399,136.77651104644139,10431.557620750662,98,QC,Part-time,163,739,36711.17810131641,0.24251985908753926,14,8,Late <30,267.09569220206436,8845.987544664464,1.6057037646015047,0,10431.557620750662,7.75
A02447,69509,3088.608992364632,3551.3321531579068,5886.456403237367,41,QC,Part-time,115,705,80790.94464839688,0.24312898834469487,4,7,Late 30-60,589.2786191933092,3677.887611557941,0.6654357801703483,0,5886.456403237367,7.75
A02448,53364,6588.554042268422,2810.2792627020244,37424.701273908286,92,MB,Full-time,70,759,59352.94302200761,0.79170226161329,20,9,Late <30,1409.6957767178449,7998.249818986266,2.0510435928049278,0,14675.1,6.75
A02449,40546,5664.436850866266,2623.158501655346,44426.80784196084,76,BC,Full-time,52,599,63772.52425688631,0.5104820611146644,20,4,Late <30,976.6418887542077,6641.078739620473,2.359951553755033,0,5575.075000000001,9.75
A02450,42481,4717.563093908743,2225.297824988858,32891.079583008424,87,BC,Unemployed,596,495,22967.046260897856,0.3847676567309415,19,4,Late 30-60,265.109297155104,4982.6723910638475,1.6862328415679764,0,2124.05,11.75
A02451,37949,4958.194726485391,7091.2384081522905,8063.84295903011,93,ON,Full-time,341,748,69791.87138346779,0.8437898343671912,17,5,Late <30,1766.690147844978,6724.884874330369,2.2029988130705753,0,8063.84295903011,7.75
A02452,39584,7322.379140922875,847.5947327532185,46809.92597736113,47,MB,Unemployed,587,674,36212.464960623154,0.2974906383605359,1,5,Late >60,323.1860795323296,7645.565220455204,2.7434912085012244,0,4948.0,9.75
A02453,58018,877.7291412344057,7416.088339433383,49465.998712426655,80,BC,Full-time,331,763,50671.57154918977,0.39221789867461465,4,1,Late >60,596.228919466908,1473.9580607013136,0.6117973088505181,0,7977.475,8.75
A02454,41949,6681.806619579052,6934.258420162734,22235.551886811176,71,QC,Part-time,78,722,53017.25600766737,0.07362055929342848,19,6,Late <30,117.09480118462058,6798.901420763672,2.1357270907152994,0,10487.25,7.75
A02455,84383,8958.121013985787,2508.041325008964,30146.43917441479,63,BC,Unemployed,106,672,55898.607799047255,0.11891010187501683,15,2,Late <30,199.40727444168957,9157.528288427477,1.4308931605171544,0,15000.0,7.75
A02456,126212,577.8819701986415,2528.3378316516123,39084.19748008123,45,MB,Unemployed,81,700,38194.91112918106,0.13673106672115898,15,7,Late >60,156.6729282603838,734.5548984590253,0.18132166413920664,1,7500.0,8.75
A02457,44894,1406.5333923366675,6288.605853445022,37083.09971245219,52,AB,Part-time,201,820,88008.81797725125,0.3469752384423017,3,8,On Time,916.1064180804565,2322.639810417124,0.9181982808724614,0,11223.5,6.75
A02458,67629,7166.319367020314,7621.711054836778,48421.57240473901,32,QC,Unemployed,391,650,54228.0120563698,0.5240852604876935,19,2,Late <30,852.6030547287705,8018.922421749085,1.6806227376819862,0,8453.625,9.75
A02459,77029,4372.8164824461755,8764.856130873655,6629.271462860656,59,BC,Part-time,229,753,68970.7566326609,0.0007443148890811102,10,5,Late >60,1.540078832186377,4374.356561278362,0.712443579197058,0,6629.271462860656,8.75
A02460,75970,4035.4862081368838,8521.395638544758,29455.51844099748,92,QC,Part-time,19,710,69115.00365550185,0.18993231149983214,19,7,On Time,393.8151721082644,4429.301380245148,0.8392207871752122,0,15000.0,7.75
A02461,62322,1369.6663454423585,9648.82994163853,34904.63956398152,78,ON,Part-time,322,512,68558.77395370923,0.17565002019103104,15,5,On Time,361.27050087724075,1730.9368463195992,0.5349140335494453,0,7790.25,9.75
A02462,86980,5067.700407177881,5813.848953365112,44614.82278519583,60,QC,Full-time,467,548,64745.44071596777,0.25334684878851677,11,9,Late 30-60,492.09160136442495,5559.792008542306,0.9516997045893099,0,11000.0,9.75
A02463,76360,1265.4531119637725,9086.555613403596,43831.37175818939,69,BC,Part-time,309,676,85810.0598611831,0.16608092605322933,5,2,On Time,427.5424261928499,1692.9955381566224,0.4726982751548932,1,15000.0,7.75
A02464,32314,4766.204563105404,8085.132732604108,48921.98988450321,93,ON,Unemployed,471,630,85009.42509977514,0.1951281811639114,15,3,Late <30,497.6320350452664,5263.83659815067,2.499781999635737,0,4039.25,9.75
A02465,92658,7636.152989616567,8946.676243140137,26091.844242946274,29,ON,Full-time,591,584,53371.565808388725,0.9838803609639978,18,8,On Time,1575.3370629831377,9211.490052599704,1.294339879542588,0,11000.0,9.75
A02466,93502,2582.643578871635,116.26601285366634,41707.2824738481,53,ON,Part-time,73,787,70867.68385044974,0.5947302591546129,10,10,Late 30-60,1264.4146794619544,3847.058258333589,0.6543102905883125,0,23375.5,6.75
A02467,40964,4807.861681797273,9659.02991865811,21936.803698239055,37,AB,Part-time,435,530,28226.33956213494,0.7626931648531967,11,0,Late >60,645.8410875859707,5453.702769383244,1.7903935788488672,0,2560.25,11.75
A02468,61148,9920.159693968357,4735.301628464783,21693.380014945582,83,AB,Part-time,461,660,27261.81426146801,0.8193433770806885,3,3,Late 30-60,670.1036088701302,10590.263302838486,2.20600471707075,0,15000.0,7.75
A02469,84437,6866.504233540372,7981.829895748429,13414.069859170093,94,ON,Unemployed,149,592,58393.31244170095,0.6676805974259451,12,9,Late >60,1169.642452102643,8036.146685643015,1.1992707625450623,0,5000.0,11.75
A02470,54038,8413.567713051985,1272.0411933778087,41093.62706394226,79,BC,Full-time,314,828,92016.3218884817,0.704080270027243,1,0,Late <30,1943.6063028646774,10357.174015916662,2.5737405887342084,0,14860.45,6.75
A02471,102599,4148.476065605458,3959.4109581397406,49304.940184862266,65,ON,Full-time,249,931,71999.97620189565,0.6322834445352843,18,7,Late >60,1365.7317887817924,5514.20785438725,0.817944353445915,0,13750.000000000002,8.75
A02472,195640,7678.609231258553,2714.6066302099093,13560.744689015635,32,ON,Full-time,273,648,73537.31381180754,0.6493734780462979,10,6,On Time,1432.5954370846655,9111.204668343218,0.5838086490910052,0,11000.0,9.75
A02473,40502,405.09172941321833,2916.5877050093704,3750.4478130325438,85,QC,Unemployed,481,764,32613.864966360103,0.9284496292375944,0,6,Late >60,908.4099250806602,1313.5016544938785,0.4225021249967473,0,3750.4478130325438,8.75
A02474,30078,1229.1118254224498,1232.5561995088174,40961.57943353136,70,QC,Part-time,81,806,56264.35554150711,0.1857384738754777,8,1,On Time,313.5136659560042,1542.625491378454,1.1057142925930161,0,7519.5,6.75
A02475,69843,2030.7059292006213,8057.63832543007,31391.272574203052,50,QC,Full-time,231,769,52063.27559875949,0.2747300358262692,9,9,Late 30-60,429.10036711440364,2459.806296315025,0.5844327088254141,0,19206.825,6.75
A02476,86066,4019.5192461521956,92.42314581078159,48025.24122699922,98,MB,Part-time,30,759,82638.26774033545,0.09325854881873741,2,5,Late 30-60,231.20174779073898,4250.720993942935,0.7935507490650772,0,21516.5,6.75
A02477,53458,8457.448783257632,3125.054569852025,13359.72173477066,28,QC,Unemployed,83,502,31025.927741781445,0.837324462964272,7,7,Late >60,779.3630485306637,9236.811831788296,2.1634038274154848,0,3341.125,11.75
A02478,124086,3462.660507879305,1744.1054321641502,4480.355242062773,35,QC,Full-time,41,797,63135.28058646435,0.44875532362784865,15,7,Late 30-60,849.9687981574152,4312.629306036721,0.4300604384022633,1,4480.355242062773,6.75
A02479,30723,6546.211935154629,5890.389406083405,25129.670782458576,58,BC,Unemployed,250,715,92908.12020390814,0.9071045605475243,3,4,Late 30-60,2528.3213864658796,9074.533321620509,3.838853020249689,0,7680.75,7.75
A02480,84843,7093.142948034834,2542.5240261454387,5187.8351252922275,86,AB,Full-time,509,657,91396.79117219184,0.4116757132463723,10,7,Late 30-60,1128.7751758272545,8221.91812386209,1.1849019734268031,0,5187.8351252922275,9.75
A02481,44319,5861.823540883414,2589.984545280997,13827.710054032665,81,AB,Full-time,386,672,88186.96877981763,0.44261415808151017,7,1,On Time,1170.984028207182,7032.807569090596,2.016554219376315,0,12187.725,7.75
A02482,141745,3572.419681701362,4883.3814399531875,7172.915180139246,33,AB,Part-time,596,705,49998.82503491067,0.4483565012875831,6,3,Late >60,672.5189478342769,4244.938629535639,0.37759013029932476,0,7172.915180139246,9.75
A02483,162487,5770.5334171354425,6526.890393409257,11982.476803343856,57,MB,Unemployed,265,654,95288.05525240462,0.6124930921810058,19,9,On Time,1750.898268283795,7521.4316854192375,0.5820211578417636,0,10000.0,9.75
A02484,40895,3422.6559278974623,1213.0470456516362,6201.0879882482,75,ON,Full-time,582,644,84424.04069274975,0.7661241169658622,14,1,Late >60,1940.3788087926878,5363.03473669015,1.6282872849016052,0,2811.53125,11.75
A02485,45584,838.7373855201208,1755.1145246549615,47741.39397193698,28,QC,Full-time,21,582,88091.30553927226,0.3512922761172187,7,4,On Time,928.3738568708492,1767.11124239097,0.8422305356833307,0,6267.8,9.75
A02486,92216,9928.039781860143,2471.747445945176,14649.57295903704,89,BC,Unemployed,406,731,94588.30354599898,0.6301654534223198,9,10,Late <30,1788.1884357753738,11716.228217635517,1.5818142716760597,0,14649.57295903704,7.75
A02487,49440,1271.824536325109,9737.482141179606,22750.98171363571,35,MB,Part-time,75,663,94960.10124912647,0.20396743675693474,18,2,Late <30,581.0630533788997,1852.8875897040086,0.6153924857070582,0,12360.0,7.75
A02488,58653,723.4838383605735,3971.5249994292035,45031.97857407689,94,AB,Unemployed,486,600,39205.19706079927,0.5540471045014498,4,5,Late <30,651.6457773883375,1375.129615748911,0.5577390359513514,0,7331.625,9.75
A02489,60766,8785.307492071559,5989.900906310265,34188.75781011224,35,MB,Full-time,350,689,30215.01694217335,0.54658489984368,2,6,On Time,495.45216027338745,9280.759652344947,2.0353004746038867,0,16500.0,7.75
A02490,22977,3018.3466089289514,2415.428127159779,31283.836547526942,34,BC,Unemployed,239,684,75269.99548570522,0.888715865648287,6,5,Late >60,2006.8091758626351,5025.1557847915865,3.1145950548204175,0,2872.125,9.75
A02491,59586,6502.969740735076,4904.5952515748795,35572.59632768102,96,MB,Part-time,50,730,65057.11653097139,0.8958452238497272,5,10,On Time,1748.4332136511757,8251.402954386253,1.8766651584365488,0,14896.5,7.75
A02492,42499,3290.0572966223285,741.1917438595806,41612.29059816371,21,AB,Part-time,475,677,46194.12045055457,0.4872111582995756,16,1,Late >60,675.188727940344,3965.2460245626726,1.472114094686722,0,5312.375,9.75
A02493,46889,3914.5427079447113,347.4214592232694,44005.79412473628,69,ON,Part-time,594,741,74755.96054216125,0.02459946577838401,9,1,Late <30,55.16870079261363,3969.7114087373247,1.353806282704962,0,11722.25,7.75
A02494,123490,2621.129720167965,4687.3352682146015,32489.3438625863,64,AB,Part-time,524,652,24959.75018527374,0.8446219506181691,20,3,On Time,632.4465866528434,3253.5763068208084,0.41087601807742136,0,10000.0,9.75
A02495,32011,3430.440057930102,3986.5928751841207,44610.35646000883,73,AB,Part-time,156,659,23776.665319670672,0.0006224705651719509,19,6,Late >60,0.4440082289831918,3430.884066159085,1.7878334672303955,0,2000.6875,11.75
A02496,90102,4107.004005865431,1368.8031969182769,27234.478843848367,44,AB,Part-time,198,707,48344.84673614081,0.47825363550754363,14,7,Late >60,693.6329612884304,4800.636967153861,0.7481749127614453,0,7500.0,9.75
A02497,52188,7204.160690923429,6876.014289207337,14587.251957152748,94,MB,Part-time,430,718,35507.72987457287,0.019790157633456817,1,4,Late 30-60,21.08110714272003,7225.2417980661485,1.761981916941994,0,13047.0,7.75
A02498,52167,5115.361942347918,9929.034908992644,44123.75873530837,49,BC,Full-time,117,801,77484.4840590062,0.3525912943560229,0,9,Late >60,819.6106358062085,5934.9725781541265,1.6697188659988216,0,7172.962500000001,8.75
A02499,89079,9435.652171569769,3956.4682119671247,27532.168543241267,99,AB,Unemployed,74,784,95841.74703265536,0.636764686066574,11,0,Late <30,1830.8591988396236,11266.511370409393,1.6290002932282532,0,22269.75,6.75
A02500,71120,418.80393838775507,6245.586359173944,45400.74179079448,90,MB,Part-time,366,675,72930.19309477005,0.3712009030540807,12,8,On Time,812.1526061006136,1230.9565444883688,0.43751048338788573,0,15000.0,7.75
A02501,79810,5030.683226320281,9629.759423644857,2968.22288357848,37,BC,Unemployed,177,538,72382.7493702051,0.9268913585768563,11,7,Late 30-60,2012.728347038325,7043.411573358606,1.0724157263299277,0,2968.22288357848,9.75
A02502,97362,5842.247888317182,8315.349724468753,20478.27182552054,86,ON,Unemployed,107,748,20527.645873566653,0.6407636334448088,11,0,Late <30,394.60106868044716,6236.848956997629,0.8444194381910699,0,15000.0,7.75
A02503,50840,9201.96986074274,4635.522233026857,47442.44589976094,33,AB,Full-time,478,732,60982.15773797041,0.6464438725547403,6,8,On Time,1182.6462661463283,10384.616126889068,2.7870706932844755,0,13981.000000000002,7.75
