applicant_id,self_reported_expenses,annual_income,self_reported_debt,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP02489,8785.307492071559,61116.79539693436,559.7229376029566,8450.537467576218,35,ON,Full-time,228,685.0,50000.0,10.754362235844821,16,6,On Time,161.31543353767233,0.19134926604155025,15000.0,7.75,1
APP02490,3018.3466089289514,34099.00616450376,210.71560785037988,7798.412286179518,34,ON,Part-time,473,670.0,29637.95349297305,35.80093187931778,16,4,On Time,318.319906213295,0.26850796025016554,15000.0,7.75,1
APP02491,6502.969740735076,60401.79736277282,498.5461294549231,8761.195093969209,96,ON,Full-time,88,771.0,50000.0,34.38515078350288,7,9,On Time,515.7772617525433,0.2537326966658158,25000.0,6.75,1
APP02492,3290.0572966223285,49316.16184366661,235.94461767975133,10117.0448281592,21,ON,Full-time,350,645.0,30261.363672068608,59.757591803102684,0,3,On Time,542.5038653162148,0.2632710545327303,10000.0,8.75,0
APP02493,3914.5427079447113,52312.39490525909,233.11368591645376,10654.36194636937,69,ON,Full-time,190,765.0,50000.0,21.911686913791566,16,1,On Time,328.6753037068735,0.20218990538147902,25000.0,6.75,1
APP02494,2621.129720167965,93527.89995541693,755.0301031667977,8069.036377315291,64,ON,Full-time,136,786.0,50000.0,12.078700805041057,7,0,On Time,181.18051207561587,0.15117820976930368,25000.0,6.75,1
APP02495,3430.440057930102,41604.9070275706,311.57196755555316,10790.080021634634,73,BC,Full-time,325,610.0,41837.22820016477,35.25125078440078,12,2,On Time,442.44438702246384,0.3108437438438336,8581.012074436438,10.75,0
APP02496,4107.004005865431,77411.22082693443,410.8473588999389,6889.372801680245,44,ON,Full-time,40,802.0,50000.0,30.09422789298954,1,5,On Time,451.41341839484306,0.16570341352476314,25000.0,5.75,1
APP02497,7204.160690923429,55783.67740037835,552.073124926188,4050.1994189526577,94,BC,Full-time,287,,50000.0,26.12876940369857,16,8,On Time,391.93154105547853,0.22920912314246666,25000.0,6.75,1
APP02498,5115.361942347918,55770.337132781446,693.8310916179857,10680.843797722287,49,BC,Full-time,256,844.0,50000.0,17.254658422072787,6,8,Late>60,258.8198763310918,0.27392546231515036,15336.842711514899,8.75,0
APP02499,9435.652171569769,76882.76697187523,573.8317153597304,6956.201101543958,99,ON,Full-time,597,720.0,50000.0,36.73237955584637,15,4,On Time,550.9856933376956,0.20813560608164247,15000.0,7.75,1
APP02500,418.80393838775507,67167.23635257804,629.4457974249699,10967.513463239577,90,ON,Full-time,420,653.0,50000.0,31.573122633794494,16,2,On Time,473.5968395069174,0.2558511771980819,10000.0,9.75,0
APP02501,5030.683226320281,187558.36793122176,877.511709327023,1441.8459534563935,37,ON,Part-time,539,820.0,50000.0,22.478162159365645,3,2,On Time,337.1724323904847,0.20972201688235212,25000.0,5.75,1
APP02502,5842.247888317182,81095.34686094866,899.8440870671922,5372.67326695359,86,ON,Full-time,291,723.0,50000.0,59.02132141162969,9,6,On Time,885.3198211744453,0.28800825422266063,15000.0,7.75,1
APP02503,9201.96986074274,54914.513224218215,440.9416775731683,11425.855201987151,33,ON,Part-time,316,865.0,50000.0,22.97196476797953,8,6,On Time,344.5794715196929,0.24655707329221185,25000.0,6.75,1
APP02504,491.5852362142759,50476.06005865714,520.5299461629629,3746.15102034133,76,BC,Full-time,132,776.0,50000.0,55.5713020768571,9,2,Last 30-60,833.5695311528565,0.34863672154012576,16657.09981935686,7.75,0
APP02505,5734.99584935216,43799.61502765167,229.26727456959537,11356.898706423419,96,ON,Full-time,539,717.0,35951.043971088526,45.84820180937609,18,9,On Time,494.48721577326614,0.29163583767488716,15000.0,7.75,1
APP02506,8536.29928527957,47349.06282788033,399.3514086724611,11492.92707242175,48,BC,Part-time,303,649.0,50000.0,17.440840310992836,5,6,Late <30,261.61260466489256,0.254894631177653,10000.0,8.75,0
APP02507,2419.2772811923655,146921.5122008705,953.8392834908799,10703.56545648447,66,ON,Full-time,282,,50000.0,11.388225022115286,11,7,On Time,170.8233753317293,0.11808505922867114,15000.0,7.75,1
APP02508,8762.923485239375,88108.94500629554,485.4536251416868,7200.348496026286,74,ON,Full-time,492,794.0,50000.0,21.968888729634255,10,2,On Time,329.5333309445138,0.14041671853771343,25000.0,6.75,1
APP02509,190.43409274291824,40441.151827407986,312.1655563722392,8116.333939887023,60,BC,Full-time,280,599.0,39440.89411770659,38.64269386247115,14,4,Late <30,457.2307191158025,0.3005511706513346,8340.987564402898,10.75,0
APP02510,7324.546291337298,40789.83054382621,214.49147288362613,10565.78698294856,42,ON,Full-time,500,687.0,50000.0,34.27570454580885,19,10,On Time,514.1355681871327,0.30760627439305904,15000.0,8.75,1
APP02511,9331.13221168653,70086.48675611084,700.2721158737099,9534.867906281028,70,BC,Full-time,199,590.0,38347.66071100982,14.11195680413222,13,9,On Time,162.34815944798663,0.19667123275971174,10000.0,9.75,0
APP02512,6571.976616400622,71475.1348729595,569.5615509969741,7931.032344009527,61,ON,Full-time,375,636.0,50000.0,43.50934333596099,11,10,On Time,652.6401500394148,0.2451424832904914,10000.0,9.75,0
APP02513,4390.29243980448,71509.85959189726,614.4750657803133,11804.85348657773,52,BC,Full-time,300,671.0,50000.0,51.11715127981233,18,7,Late>60,766.757269197185,0.291212084511736,15000.0,9.75,0
APP02514,448.8101647271803,56186.88956490594,302.6487790280013,8542.442999670635,78,BC,Part-time,299,,47024.63699429196,46.630832481448174,20,6,On Time,657.8393910545218,0.25986733976446186,15000.0,7.75,1
APP02515,9201.138133226288,58412.73364817037,311.4234302925151,11730.301916925373,21,ON,Full-time,555,748.0,44956.71179587284,23.02847202227227,11,0,On Time,310.5853139413846,0.2000764711902162,15000.0,7.75,1
APP02516,4702.962226915748,66922.42034725635,604.2065264098643,1631.273220677998,86,BC,Full-time,322,776.0,50000.0,40.034115523780976,6,1,On Time,600.5117328567147,0.22479577684998941,25000.0,6.75,1
APP02517,289.9674433594801,62236.27865754496,770.1790039590333,2528.564078164337,29,ON,Unemployed,0,830.0,50000.0,22.33925825981229,4,5,On Time,335.0888738971843,0.2277369069639177,25000.0,5.75,1
APP02518,6898.210713287619,31167.630558650653,154.86431582277842,5966.047306005396,31,ON,Full-time,110,848.0,33572.3992641372,30.090050751696456,14,7,On Time,303.05855931423156,0.24521759899020526,17142.19680725786,6.75,1
APP02519,4818.372535762582,56612.52762312509,370.68535170031527,5233.674069727466,68,ON,Full-time,471,814.0,32476.05728963994,8.30284618604542,15,4,On Time,80.89311252152385,0.1290008509137967,25000.0,6.75,1
APP02520,1243.4531744241074,46981.23448521312,536.1573322664941,9610.083254927305,100,ON,Part-time,412,689.0,50000.0,38.93374747390668,10,6,On Time,584.0062121086002,0.3597519879898977,15000.0,8.75,1
APP02521,2142.718093102596,113420.2940976095,304.8611091709086,2766.7542911612413,37,ON,Full-time,513,738.0,50000.0,18.34437816424948,19,9,On Time,275.16567246374217,0.12446099664481494,15000.0,7.75,1
APP02522,644.9068045584627,148524.19685729023,1702.936014445332,11737.046970226374,62,BC,Unemployed,0,675.0,50000.0,47.645016530657166,16,6,On Time,714.6752479598574,0.22377951041929747,15000.0,7.75,1
APP02523,5742.9353970857355,67722.24349006957,578.057873079752,4465.724627870054,51,ON,Full-time,480,740.0,50000.0,40.345052213547014,5,2,On Time,605.1757832032051,0.23340137489311738,15000.0,6.75,1
APP02524,6220.294792520092,55208.18824955704,417.86469196456653,5718.160785141754,56,BC,Full-time,140,707.0,50000.0,33.06975736900829,19,0,On Time,496.0463605351244,0.23593367081289487,15000.0,7.75,1
APP02525,5057.422983554444,79974.72414636196,539.6164981723197,4022.195356840252,21,BC,Full-time,504,628.0,50000.0,12.058908770896963,5,5,On Time,180.88363156345446,0.12621477589367786,10000.0,8.75,0
APP02526,8171.021330026149,70103.76854482677,465.67430630420256,7372.99979059202,83,BC,Full-time,60,836.0,50000.0,52.18238682025634,11,4,On Time,782.7358023038452,0.25155853378457316,25000.0,6.75,1
APP02527,8610.088213080136,68799.64142801739,461.991072785788,1644.9157046484233,53,BC,Unemployed,0,856.0,50000.0,38.7431659407448,19,8,On Time,581.147489111172,0.19055088259658012,25000.0,6.75,1
APP02528,6156.243966831266,72764.29371632238,839.7018176854655,2646.4525612749367,54,BC,Part-time,183,659.0,50000.0,37.39659129077953,7,0,Late <30,560.948869361693,0.24408305584419987,10000.0,9.75,0
APP02529,127.56479707430546,112407.7916107019,1146.367660063819,9203.774737605967,56,ON,Part-time,419,761.0,50000.0,26.838243785860953,19,4,On Time,402.57365678791433,0.1948321766128699,25000.0,6.75,1
APP02530,6952.296557477356,43202.72860422753,421.1268804120826,3051.506417452843,57,ON,Full-time,227,662.0,50000.0,23.084406442972714,4,2,On Time,346.2660966445907,0.2385788668439452,15000.0,6.75,1
APP02531,4179.992169203516,69913.57308707546,756.6682795586062,3590.6589671232914,43,ON,Part-time,391,713.0,50000.0,32.42919119995237,20,5,On Time,486.4378679992856,0.23185642333957213,15000.0,7.75,1
APP02532,5655.57483226387,45936.308857013355,289.82544166609995,9722.804592973214,82,ON,Part-time,144,677.0,38301.25337846224,39.590936246610724,10,4,On Time,454.9147442015947,0.27074643551783445,15000.0,7.75,1
APP02533,6490.806020188844,71652.20868947032,667.5853074587018,2026.3129619297897,31,ON,Full-time,564,669.0,50000.0,30.340805572707957,1,3,Late <30,455.11208359061936,0.1982052140281562,15000.0,6.75,0
APP02534,3502.3661432707677,46042.470051879245,368.3651754586816,5812.21205047925,86,ON,Part-time,593,735.0,49506.5957395815,30.673891931973348,7,7,On Time,455.5679902907445,0.2601857440243194,15000.0,7.75,1
APP02535,9170.985051717942,53514.90118305046,571.9144781730666,1253.697256969497,88,ON,Part-time,27,574.0,50000.0,24.618428339264394,7,8,On Time,369.27642508896594,0.21948320172500943,10000.0,9.75,0
APP02536,1339.748667497812,55514.44247733999,374.37834828587586,4814.881392496942,93,BC,Part-time,508,,45621.977260618136,8.380927136607504,7,10,On Time,114.7063401747615,0.13694406758979344,15000.0,7.75,1
APP02537,6715.1180728103745,81281.23692530877,774.3247667145731,8688.795428718298,19,ON,Full-time,591,900.0,50000.0,20.347202622473258,16,10,On Time,305.20803933709885,0.19786067037509664,25000.0,6.75,1
APP02538,43.595799565804285,79894.46043728826,920.2592904322261,1991.1360768895115,90,ON,Unemployed,0,596.0,50000.0,42.49841834972289,6,8,On Time,637.4762752458433,0.24294094571240404,10000.0,9.75,0
APP02539,9246.511054051809,41739.794280956754,313.7964607236958,10771.680894566362,72,ON,Full-time,127,689.0,50000.0,37.15220662264965,2,0,On Time,557.2830993397448,0.343335660601073,15000.0,7.75,1
APP02540,1125.041332380915,61660.924711474254,291.15368224186193,11004.489472347876,27,ON,Part-time,456,743.0,50000.0,36.2850711755769,0,8,On Time,544.2760676336536,0.22683365963126195,15000.0,6.75,1
APP02541,948.8423014757464,49023.3261915768,415.08492409067964,2154.894126376486,54,ON,Full-time,281,705.0,36126.02841670968,51.786861568282994,4,3,Late <30,561.2560897884006,0.2548144938845633,15000.0,6.75,0
APP02542,3330.0763305224423,41579.97631419358,293.12930004562963,11898.056800133543,55,ON,Unemployed,0,658.0,50000.0,10.407719228427622,15,10,On Time,156.1157884264143,0.23266587351109771,10000.0,9.75,0
APP02543,3735.662860390806,56830.04066482052,555.1468003735888,4272.825087350378,77,BC,Full-time,395,797.0,50000.0,68.48424362273938,3,3,On Time,1027.2636543410906,0.36120231919399626,18753.913419390774,6.75,1
APP02544,2143.0007232287862,55291.840585057704,668.5856763239165,1925.1183824476666,39,ON,Full-time,319,731.0,50000.0,53.40291475325809,14,8,Late <30,801.0437212988713,0.331488248450673,15000.0,8.75,0
APP02545,5851.216609271247,125610.4098902897,1031.6888734571912,1055.738259469885,38,BC,Full-time,441,670.0,50000.0,28.320078790641613,16,0,On Time,424.80118185962414,0.14216931903023308,15000.0,7.75,1
APP02546,4429.1409804196355,69065.69365396925,556.0883203948346,5493.751853402488,19,ON,Full-time,341,788.0,50000.0,14.875527150945445,16,4,On Time,223.13290726418168,0.16402362446238952,25000.0,6.75,1
APP02547,341.7558904108742,40120.400105438624,386.0200344944941,7927.909842767294,77,BC,Unemployed,0,677.0,45071.75781277532,28.39821066660641,12,7,On Time,383.9871820444371,0.30144600029110746,15000.0,8.75,1
APP02548,3196.5206225530064,51199.92077785824,257.49186978021567,4653.971748936446,46,ON,Unemployed,0,650.0,35800.616293021005,22.44190282881818,10,4,On Time,241.03018561793468,0.14956457701603607,10000.0,9.75,0
APP02549,8104.329135731705,82399.97838660523,517.4074473466208,10203.89102022085,89,BC,Full-time,119,767.0,50000.0,33.491965705696146,15,7,On Time,502.3794855854421,0.19309281718271293,25000.0,6.75,1
APP02550,6897.0153486186855,113488.67110071344,1341.983983086891,8882.669031215552,74,BC,Full-time,368,615.0,50000.0,23.179690807105782,3,4,On Time,347.6953621065867,0.20683926215620094,10000.0,8.75,0
APP02551,7248.708535798804,37689.260719319915,367.45226818091237,4851.776851648359,27,ON,Full-time,385,860.0,27530.918725773627,19.614508854233954,14,1,On Time,162.00163473356466,0.2149176276470433,20729.093395625954,6.75,1
APP02552,6981.1692408352355,34508.05829206868,147.64964166246003,9077.40633269465,83,ON,Full-time,510,841.0,28849.806530867594,37.381433189530625,11,1,On Time,323.53413460935343,0.25855038030588007,18979.432060637777,6.75,1
APP02553,3109.730213830333,106320.6723904998,624.3021168829055,11345.365106661748,54,ON,Part-time,582,763.0,50000.0,38.20693638637002,13,7,On Time,573.1040457955502,0.17356178225400848,25000.0,6.75,1
APP02554,996.6392207677588,68173.39861994408,671.9836369959414,2024.055983973188,52,ON,Part-time,158,673.0,50000.0,19.49135960567678,12,2,Late <30,292.3703940851517,0.18043560650069812,15000.0,7.75,0
APP02555,2724.67184033096,46743.83458136557,492.5238930782958,4367.143561733786,99,ON,Full-time,86,634.0,35287.44850449526,35.73374713464762,8,1,Late>60,378.2858285659599,0.25718660973414786,6427.277254937766,11.75,0
APP02556,8317.853001851592,71204.70600608698,795.0358913474706,6096.585330283626,50,ON,Full-time,361,514.0,50000.0,45.69522107496416,14,0,On Time,685.4283161244624,0.28032334276977394,10000.0,9.75,0
APP02557,9804.70797783071,27507.147067865735,181.58769861984723,6477.891405302455,84,BC,Part-time,85,849.0,20392.231866210288,56.512437485583064,15,3,Last 30-60,345.7244185592171,0.3148195009352369,8252.14412035972,7.75,0
APP02558,4938.470147415614,60714.51752782944,724.0350899293269,6964.15209374681,43,ON,Full-time,359,642.0,50000.0,31.953098416354692,9,10,On Time,479.2964762453204,0.27912720446269984,10000.0,9.75,0
APP02559,97.00354923042221,66921.2488541154,587.2043424607825,4306.895971925134,69,ON,Full-time,133,748.0,50000.0,21.394558412103798,4,2,On Time,320.91837618155694,0.18600900889845873,15000.0,6.75,1
APP02560,1400.4481213422903,80033.97466623998,798.0314483746681,8339.85610580584,81,BC,Full-time,387,735.0,50000.0,18.766795125953855,10,7,Late <30,281.50192688930787,0.19937468765984837,15000.0,7.75,0
APP02561,3220.8057531626578,44745.97069359212,408.9553751039443,8095.929538828127,63,BC,Full-time,247,586.0,46623.73037489718,31.325085526679853,5,0,On Time,438.1477024699546,0.29231171795180233,10000.0,8.75,0
APP02562,5785.853485929498,62232.43547023155,322.9552522272232,7356.036568987753,44,BC,Full-time,141,,50000.0,43.178244482878256,10,10,On Time,647.6736672431739,0.22971494029538045,15000.0,7.75,1
APP02563,750.9364580531396,45949.49222628907,560.2447972297927,2251.378938819643,39,ON,Unemployed,0,629.0,50000.0,40.122236708037725,1,4,On Time,601.8335506205658,0.3211229521212718,8615.5297924292,9.75,0
APP02564,9433.572987098816,65482.65593493664,339.8962274040245,6246.646802055389,100,ON,Full-time,447,783.0,50000.0,18.399663618291115,18,9,On Time,275.9949542743667,0.14720672048577868,25000.0,6.75,1
APP02565,3650.836732844007,46365.99338201822,291.67376495971587,4918.4957623831315,69,BC,Part-time,76,786.0,48062.041914057154,39.18925603705512,14,5,On Time,565.054699870098,0.2599189443246028,23182.99669100911,6.75,1
APP02566,9125.84217924823,53663.868448190195,587.4529479513412,6401.423168219349,42,ON,Full-time,98,700.0,50000.0,28.688224835835886,11,0,On Time,430.32337253753826,0.2705326434012443,15000.0,7.75,1
APP02567,7805.218027570218,44989.339763005046,419.3744896569844,11140.530790665285,30,ON,Part-time,303,652.0,24766.397876351082,35.34806670485953,6,8,On Time,262.6332852517048,0.2710571981670094,10000.0,9.75,0
APP02568,7554.372725155811,73737.46823433394,822.2644297894965,6285.844774742491,29,ON,Full-time,466,735.0,50000.0,8.874106390168937,5,1,Late <30,133.11159585253407,0.18616609378269716,15000.0,6.75,0
APP02569,6067.19579782232,78469.14741597456,664.1996058438585,1153.7887102346303,45,BC,Full-time,55,808.0,50000.0,43.26029326001732,10,3,On Time,648.9043989002597,0.2061015383139171,25000.0,6.75,1
APP02570,6267.838170518446,56530.70913449948,413.142079178624,5827.2041189254405,41,ON,Full-time,305,601.0,50000.0,14.114812766687807,3,6,Last 30-60,211.72219150031708,0.16975135953325798,10000.0,8.75,0
APP02571,6380.032352162481,61352.847523212695,726.9522511276787,10027.129980543203,51,BC,Part-time,534,889.0,50000.0,34.74373133183183,13,10,On Time,521.1559699774775,0.30295359052772663,23007.31782120476,7.75,1
APP02572,6287.213870255821,39275.17978000935,175.51171814866854,9580.67015539985,98,ON,Part-time,35,700.0,50000.0,24.45755028119815,9,8,On Time,366.8632542179722,0.2535326631251201,15000.0,7.75,1
APP02573,5537.282313983613,55438.10601924483,626.5107577652834,6647.290808809991,56,ON,Unemployed,0,710.0,41493.39691318382,18.238159926893836,14,2,On Time,227.0289626438188,0.22792086965767783,15000.0,7.75,1
APP02574,9864.14018482889,59746.39181027112,363.8643811311979,3747.4591414524684,73,ON,Full-time,540,848.0,50000.0,24.391951509498593,3,9,On Time,365.8792726424789,0.16914844277624924,25000.0,5.75,1
APP02575,7322.905674256961,133140.91961773537,1496.4332916584217,6115.975292059996,88,ON,Full-time,489,715.0,50000.0,3.477799799624512,12,1,On Time,52.16699699436767,0.1561124455851089,15000.0,7.75,1
APP02576,7769.463883925212,43448.662913929475,231.4353182672963,7200.724413600108,60,BC,Full-time,140,711.0,50000.0,16.485720760725204,7,7,Late <30,247.285811410878,0.19187965258100836,15000.0,7.75,0
